station_number,station_name,year,expected_hours,present_hours,coverage_fraction,hourly_weather_qc_status,source
732714,Mixed-Humid Suburban Climate Station 3 (demo),2023,8760,7534,0.86,INCOMPLETE,fixture
732715,Mixed-Humid Suburban Climate Station 4 (demo),2023,8760,7358,0.84,INCOMPLETE,fixture
732716,Mixed-Humid Suburban Climate Station 5 (demo),2023,8760,7358,0.84,INCOMPLETE,fixture
732717,Mixed-Humid Suburban Climate Station 6 (demo),2023,8760,7183,0.82,INCOMPLETE,fixture
732718,Mixed-Humid Suburban Climate Station 7 (demo),2023,8760,7183,0.82,INCOMPLETE,fixture
732719,Mixed-Humid Suburban Climate Station 1 (demo),2023,8760,7008,0.8,INCOMPLETE,fixture
732720,Mixed-Humid Suburban Climate Station 2 (demo),2023,8760,7008,0.8,INCOMPLETE,fixture
732721,Mixed-Humid Suburban Climate Station 3 (demo),2023,8760,8672,0.99,COMPLETE,fixture
732722,Mixed-Humid Suburban Climate Station 4 (demo),2023,8760,8672,0.99,COMPLETE,fixture
732723,Mixed-Humid Suburban Climate Station 5 (demo),2023,8760,8497,0.97,COMPLETE,fixture
732724,Mixed-Humid Suburban Climate Station 6 (demo),2023,8760,8497,0.97,COMPLETE,fixture
732725,Mixed-Humid Suburban Climate Station 7 (demo),2023,8760,8322,0.95,COMPLETE,fixture
732726,Mixed-Humid Suburban Climate Station 1 (demo),2023,8760,8322,0.95,COMPLETE,fixture
732727,Mixed-Humid Suburban Climate Station 2 (demo),2023,8760,8147,0.93,COMPLETE,fixture
732728,Mixed-Humid Suburban Climate Station 3 (demo),2023,8760,8147,0.93,COMPLETE,fixture
732729,Mixed-Humid Suburban Climate Station 4 (demo),2023,8760,7972,0.91,COMPLETE,fixture
732730,Mixed-Humid Suburban Climate Station 5 (demo),2023,8760,7972,0.91,COMPLETE,fixture
732731,Mixed-Humid Suburban Climate Station 6 (demo),2023,8760,7796,0.89,INCOMPLETE,fixture
732732,Mixed-Humid Suburban Climate Station 7 (demo),2023,8760,7796,0.89,INCOMPLETE,fixture
732733,Mixed-Humid Suburban Climate Station 1 (demo),2023,8760,7621,0.87,INCOMPLETE,fixture
732734,Mixed-Humid Suburban Climate Station 2 (demo),2023,8760,7621,0.87,INCOMPLETE,fixture
732735,Mixed-Humid Suburban Climate Station 3 (demo),2023,8760,7446,0.85,INCOMPLETE,fixture
732736,Mixed-Humid Suburban Climate Station 4 (demo),2023,8760,7446,0.85,INCOMPLETE,fixture
732737,Mixed-Humid Suburban Climate Station 5 (demo),2023,8760,7271,0.83,INCOMPLETE,fixture
732738,Mixed-Humid Suburban Climate Station 6 (demo),2023,8760,7271,0.83,INCOMPLETE,fixture
732739,Mixed-Humid Suburban Climate Station 7 (demo),2023,8760,7096,0.81,INCOMPLETE,fixture
732740,Mixed-Humid Suburban Climate Station 1 (demo),2023,8760,7096,0.81,INCOMPLETE,fixture
732741,Mixed-Humid Suburban Climate Station 2 (demo),2023,8760,8760,1.0,COMPLETE,fixture
732742,Mixed-Humid Suburban Climate Station 3 (demo),2023,8760,8760,1.0,COMPLETE,fixture
732743,Mixed-Humid Suburban Climate Station 4 (demo),2023,8760,8585,0.98,COMPLETE,fixture
732744,Mixed-Humid Suburban Climate Station 5 (demo),2023,8760,8410,0.96,COMPLETE,fixture
732745,Mixed-Humid Suburban Climate Station 6 (demo),2023,8760,8410,0.96,COMPLETE,fixture
732746,Mixed-Humid Suburban Climate Station 7 (demo),2023,8760,8234,0.94,COMPLETE,fixture
732747,Mixed-Humid Suburban Climate Station 1 (demo),2023,8760,8234,0.94,COMPLETE,fixture
732748,Mixed-Humid Suburban Climate Station 2 (demo),2023,8760,8059,0.92,COMPLETE,fixture
732749,Mixed-Humid Suburban Climate Station 3 (demo),2023,8760,8059,0.92,COMPLETE,fixture
732750,Mixed-Humid Suburban Climate Station 4 (demo),2023,8760,7884,0.9,COMPLETE,fixture
732751,Mixed-Humid Suburban Climate Station 5 (demo),2023,8760,7884,0.9,COMPLETE,fixture
732752,Mixed-Humid Suburban Climate Station 6 (demo),2023,8760,7709,0.88,INCOMPLETE,fixture
732753,Mixed-Humid Suburban Climate Station 7 (demo),2023,8760,7709,0.88,INCOMPLETE,fixture
732754,Mixed-Humid Suburban Climate Station 1 (demo),2023,8760,7534,0.86,INCOMPLETE,fixture
732755,Mixed-Humid Suburban Climate Station 2 (demo),2023,8760,7534,0.86,INCOMPLETE,fixture
732756,Mixed-Humid Suburban Climate Station 3 (demo),2023,8760,7358,0.84,INCOMPLETE,fixture
732757,Mixed-Humid Suburban Climate Station 4 (demo),2023,8760,7358,0.84,INCOMPLETE,fixture
732758,Mixed-Humid Suburban Climate Station 5 (demo),2023,8760,7183,0.82,INCOMPLETE,fixture
732759,Mixed-Humid Suburban Climate Station 6 (demo),2023,8760,7183,0.82,INCOMPLETE,fixture
732760,Mixed-Humid Suburban Climate Station 7 (demo),2023,8760,7008,0.8,INCOMPLETE,fixture
732761,Mixed-Humid Suburban Climate Station 1 (demo),2023,8760,7008,0.8,INCOMPLETE,fixture
732762,Mixed-Humid Suburban Climate Station 2 (demo),2023,8760,8672,0.99,COMPLETE,fixture
732763,Mixed-Humid Suburban Climate Station 3 (demo),2023,8760,8672,0.99,COMPLETE,fixture
732764,Mixed-Humid Suburban Climate Station 4 (demo),2023,8760,8497,0.97,COMPLETE,fixture
732765,Mixed-Humid Suburban Climate Station 5 (demo),2023,8760,8497,0.97,COMPLETE,fixture
732766,Mixed-Humid Suburban Climate Station 6 (demo),2023,8760,8322,0.95,COMPLETE,fixture
732767,Mixed-Humid Suburban Climate Station 7 (demo),2023,8760,8322,0.95,COMPLETE,fixture
732768,Mixed-Humid Suburban Climate Station 1 (demo),2023,8760,8147,0.93,COMPLETE,fixture
732769,Mixed-Humid Suburban Climate Station 2 (demo),2023,8760,8147,0.93,COMPLETE,fixture
732770,Mixed-Humid Suburban Climate Station 3 (demo),2023,8760,7972,0.91,COMPLETE,fixture
732771,Mixed-Humid Suburban Climate Station 4 (demo),2023,8760,7972,0.91,COMPLETE,fixture
732772,Mixed-Humid Suburban Climate Station 5 (demo),2023,8760,7796,0.89,INCOMPLETE,fixture
732773,Mixed-Humid Suburban Climate Station 6 (demo),2023,8760,7796,0.89,INCOMPLETE,fixture
732774,Mixed-Humid Suburban Climate Station 7 (demo),2023,8760,7621,0.87,INCOMPLETE,fixture
732775,Mixed-Humid Suburban Climate Station 1 (demo),2023,8760,7621,0.87,INCOMPLETE,fixture
732776,Mixed-Humid Suburban Climate Station 2 (demo),2023,8760,7446,0.85,INCOMPLETE,fixture
732777,Mixed-Humid Suburban Climate Station 3 (demo),2023,8760,7446,0.85,INCOMPLETE,fixture
732778,Mixed-Humid Suburban Climate Station 4 (demo),2023,8760,7271,0.83,INCOMPLETE,fixture
732779,Mixed-Humid Suburban Climate Station 5 (demo),2023,8760,7271,0.83,INCOMPLETE,fixture
732780,Mixed-Humid Suburban Climate Station 6 (demo),2023,8760,7096,0.81,INCOMPLETE,fixture
732781,Mixed-Humid Suburban Climate Station 7 (demo),2023,8760,8760,1.0,COMPLETE,fixture
732782,Mixed-Humid Suburban Climate Station 1 (demo),2023,8760,8760,1.0,COMPLETE,fixture
732783,Mixed-Humid Suburban Climate Station 2 (demo),2023,8760,8585,0.98,COMPLETE,fixture
732784,Mixed-Humid Suburban Climate Station 3 (demo),2023,8760,8585,0.98,COMPLETE,fixture
732785,Mixed-Humid Suburban Climate Station 4 (demo),2023,8760,8410,0.96,COMPLETE,fixture
732786,Mixed-Humid Suburban Climate Station 5 (demo),2023,8760,8410,0.96,COMPLETE,fixture
732787,Mixed-Humid Suburban Climate Station 6 (demo),2023,8760,8234,0.94,COMPLETE,fixture
732788,Mixed-Humid Suburban Climate Station 7 (demo),2023,8760,8234,0.94,COMPLETE,fixture
732789,Mixed-Humid Suburban Climate Station 1 (demo),2023,8760,8059,0.92,COMPLETE,fixture
732790,Mixed-Humid Suburban Climate Station 2 (demo),2023,8760,8059,0.92,COMPLETE,fixture
732791,Mixed-Humid Suburban Climate Station 3 (demo),2023,8760,7884,0.9,COMPLETE,fixture
732792,Mixed-Humid Suburban Climate Station 4 (demo),2023,8760,7884,0.9,COMPLETE,fixture
732793,Mixed-Humid Suburban Climate Station 5 (demo),2023,8760,7709,0.88,INCOMPLETE,fixture
732794,Mixed-Humid Suburban Climate Station 6 (demo),2023,8760,7709,0.88,INCOMPLETE,fixture
732795,Mixed-Humid Suburban Climate Station 7 (demo),2023,8760,7534,0.86,INCOMPLETE,fixture
732796,Mixed-Humid Suburban Climate Station 1 (demo),2023,8760,7534,0.86,INCOMPLETE,fixture
732797,Mixed-Humid Suburban Climate Station 2 (demo),2023,8760,7358,0.84,INCOMPLETE,fixture
732798,Mixed-Humid Suburban Climate Station 3 (demo),2023,8760,7358,0.84,INCOMPLETE,fixture
732799,Mixed-Humid Suburban Climate Station 4 (demo),2023,8760,7183,0.82,INCOMPLETE,fixture
732800,Mixed-Humid Suburban Climate Station 5 (demo),2023,8760,7183,0.82,INCOMPLETE,fixture
732801,Mixed-Humid Suburban Climate Station 6 (demo),2023,8760,7008,0.8,INCOMPLETE,fixture
732802,Mixed-Humid Suburban Climate Station 7 (demo),2023,8760,7008,0.8,INCOMPLETE,fixture
732803,Mixed-Humid Suburban Climate Station 1 (demo),2023,8760,8672,0.99,COMPLETE,fixture
732804,Mixed-Humid Suburban Climate Station 2 (demo),2023,8760,8672,0.99,COMPLETE,fixture
732805,Mixed-Humid Suburban Climate Station 3 (demo),2023,8760,8497,0.97,COMPLETE,fixture
732806,Mixed-Humid Suburban Climate Station 4 (demo),2023,8760,8497,0.97,COMPLETE,fixture
732807,Mixed-Humid Suburban Climate Station 5 (demo),2023,8760,8322,0.95,COMPLETE,fixture
732808,Mixed-Humid Suburban Climate Station 6 (demo),2023,8760,8322,0.95,COMPLETE,fixture
732809,Mixed-Humid Suburban Climate Station 7 (demo),2023,8760,8147,0.93,COMPLETE,fixture
732810,Mixed-Humid Suburban Climate Station 1 (demo),2023,8760,8147,0.93,COMPLETE,fixture
732811,Mixed-Humid Suburban Climate Station 2 (demo),2023,8760,7972,0.91,COMPLETE,fixture
732812,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,7972,0.91,COMPLETE,fixture
732813,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,7796,0.89,INCOMPLETE,fixture
732814,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,7796,0.89,INCOMPLETE,fixture
732815,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,7621,0.87,INCOMPLETE,fixture
732816,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,7446,0.85,INCOMPLETE,fixture
732817,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,7446,0.85,INCOMPLETE,fixture
732818,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,7271,0.83,INCOMPLETE,fixture
732819,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,7271,0.83,INCOMPLETE,fixture
732820,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,7096,0.81,INCOMPLETE,fixture
732821,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,7096,0.81,INCOMPLETE,fixture
732822,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,8760,1.0,COMPLETE,fixture
732823,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,8760,1.0,COMPLETE,fixture
732824,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,8585,0.98,COMPLETE,fixture
732825,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,8585,0.98,COMPLETE,fixture
732826,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,8410,0.96,COMPLETE,fixture
732827,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,8410,0.96,COMPLETE,fixture
732828,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,8234,0.94,COMPLETE,fixture
732829,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,8234,0.94,COMPLETE,fixture
732830,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,8059,0.92,COMPLETE,fixture
732831,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,8059,0.92,COMPLETE,fixture
732832,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,7884,0.9,COMPLETE,fixture
732833,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,7884,0.9,COMPLETE,fixture
732834,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,7709,0.88,INCOMPLETE,fixture
732835,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,7709,0.88,INCOMPLETE,fixture
732836,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,7534,0.86,INCOMPLETE,fixture
732837,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,7534,0.86,INCOMPLETE,fixture
732838,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,7358,0.84,INCOMPLETE,fixture
732839,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,7358,0.84,INCOMPLETE,fixture
732840,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,7183,0.82,INCOMPLETE,fixture
732841,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,7183,0.82,INCOMPLETE,fixture
732842,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,7008,0.8,INCOMPLETE,fixture
732843,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,7008,0.8,INCOMPLETE,fixture
732844,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,8672,0.99,COMPLETE,fixture
732845,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,8672,0.99,COMPLETE,fixture
732846,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,8497,0.97,COMPLETE,fixture
732847,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,8497,0.97,COMPLETE,fixture
732848,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,8322,0.95,COMPLETE,fixture
732849,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,8322,0.95,COMPLETE,fixture
732850,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,8147,0.93,COMPLETE,fixture
732851,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,8147,0.93,COMPLETE,fixture
732852,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,7972,0.91,COMPLETE,fixture
732853,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,7796,0.89,INCOMPLETE,fixture
732854,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,7796,0.89,INCOMPLETE,fixture
732855,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,7621,0.87,INCOMPLETE,fixture
732856,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,7621,0.87,INCOMPLETE,fixture
732857,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,7446,0.85,INCOMPLETE,fixture
732858,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,7446,0.85,INCOMPLETE,fixture
732859,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,7271,0.83,INCOMPLETE,fixture
732860,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,7271,0.83,INCOMPLETE,fixture
732861,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,7096,0.81,INCOMPLETE,fixture
732862,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,7096,0.81,INCOMPLETE,fixture
732863,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,8760,1.0,COMPLETE,fixture
732864,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,8760,1.0,COMPLETE,fixture
732865,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,8585,0.98,COMPLETE,fixture
732866,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,8585,0.98,COMPLETE,fixture
732867,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,8410,0.96,COMPLETE,fixture
732868,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,8410,0.96,COMPLETE,fixture
732869,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,8234,0.94,COMPLETE,fixture
732870,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,8234,0.94,COMPLETE,fixture
732871,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,8059,0.92,COMPLETE,fixture
732872,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,8059,0.92,COMPLETE,fixture
732873,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,7884,0.9,COMPLETE,fixture
732874,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,7884,0.9,COMPLETE,fixture
732875,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,7709,0.88,INCOMPLETE,fixture
732876,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,7709,0.88,INCOMPLETE,fixture
732877,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,7534,0.86,INCOMPLETE,fixture
732878,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,7534,0.86,INCOMPLETE,fixture
732879,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,7358,0.84,INCOMPLETE,fixture
732880,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,7358,0.84,INCOMPLETE,fixture
732881,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,7183,0.82,INCOMPLETE,fixture
732882,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,7183,0.82,INCOMPLETE,fixture
732883,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,7008,0.8,INCOMPLETE,fixture
732884,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,7008,0.8,INCOMPLETE,fixture
732885,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,8672,0.99,COMPLETE,fixture
732886,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,8672,0.99,COMPLETE,fixture
732887,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,8497,0.97,COMPLETE,fixture
732888,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,8322,0.95,COMPLETE,fixture
732889,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,8322,0.95,COMPLETE,fixture
732890,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,8147,0.93,COMPLETE,fixture
732891,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,8147,0.93,COMPLETE,fixture
732892,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,7972,0.91,COMPLETE,fixture
732893,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,7972,0.91,COMPLETE,fixture
732894,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,7796,0.89,INCOMPLETE,fixture
732895,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,7796,0.89,INCOMPLETE,fixture
732896,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,7621,0.87,INCOMPLETE,fixture
732897,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,7621,0.87,INCOMPLETE,fixture
732898,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,7446,0.85,INCOMPLETE,fixture
732899,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,7446,0.85,INCOMPLETE,fixture
732900,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,7271,0.83,INCOMPLETE,fixture
732901,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,7271,0.83,INCOMPLETE,fixture
732902,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,7096,0.81,INCOMPLETE,fixture
732903,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,7096,0.81,INCOMPLETE,fixture
732904,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,8760,1.0,COMPLETE,fixture
732905,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,8760,1.0,COMPLETE,fixture
732906,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,8585,0.98,COMPLETE,fixture
732907,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,8585,0.98,COMPLETE,fixture
732908,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,8410,0.96,COMPLETE,fixture
732909,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,8410,0.96,COMPLETE,fixture
732910,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,8234,0.94,COMPLETE,fixture
732911,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,8234,0.94,COMPLETE,fixture
732912,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,8059,0.92,COMPLETE,fixture
732913,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,8059,0.92,COMPLETE,fixture
732914,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,7884,0.9,COMPLETE,fixture
732915,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,7884,0.9,COMPLETE,fixture
732916,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,7709,0.88,INCOMPLETE,fixture
732917,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,7709,0.88,INCOMPLETE,fixture
732918,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,7534,0.86,INCOMPLETE,fixture
732919,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,7534,0.86,INCOMPLETE,fixture
732920,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,7358,0.84,INCOMPLETE,fixture
732921,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,7358,0.84,INCOMPLETE,fixture
732922,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,7183,0.82,INCOMPLETE,fixture
732923,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,7183,0.82,INCOMPLETE,fixture
732924,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,7008,0.8,INCOMPLETE,fixture
732925,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,8672,0.99,COMPLETE,fixture
732926,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,8672,0.99,COMPLETE,fixture
732927,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,8497,0.97,COMPLETE,fixture
732928,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,8497,0.97,COMPLETE,fixture
732929,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,8322,0.95,COMPLETE,fixture
732930,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,8322,0.95,COMPLETE,fixture
732931,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,8147,0.93,COMPLETE,fixture
732932,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,8147,0.93,COMPLETE,fixture
732933,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,7972,0.91,COMPLETE,fixture
732934,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,7972,0.91,COMPLETE,fixture
732935,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,7796,0.89,INCOMPLETE,fixture
732936,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,7796,0.89,INCOMPLETE,fixture
732937,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,7621,0.87,INCOMPLETE,fixture
732938,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,7621,0.87,INCOMPLETE,fixture
732939,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,7446,0.85,INCOMPLETE,fixture
732940,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,7446,0.85,INCOMPLETE,fixture
732941,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,7271,0.83,INCOMPLETE,fixture
732942,Mixed-Humid Rural Climate Station 7 (demo),2023,8760,7271,0.83,INCOMPLETE,fixture
732943,Mixed-Humid Rural Climate Station 1 (demo),2023,8760,7096,0.81,INCOMPLETE,fixture
732944,Mixed-Humid Rural Climate Station 2 (demo),2023,8760,7096,0.81,INCOMPLETE,fixture
732945,Mixed-Humid Rural Climate Station 3 (demo),2023,8760,8760,1.0,COMPLETE,fixture
732946,Mixed-Humid Rural Climate Station 4 (demo),2023,8760,8760,1.0,COMPLETE,fixture
732947,Mixed-Humid Rural Climate Station 5 (demo),2023,8760,8585,0.98,COMPLETE,fixture
732948,Mixed-Humid Rural Climate Station 6 (demo),2023,8760,8585,0.98,COMPLETE,fixture
